TIME,STN,WD1,WS1,WDS,WSS,WD10,WS10,TA,RE,RN-15m,RN-60m,RN-12H,RN-DAY,HM,PA,PS,TD
202508161843,236,205.2,0.8,213.8,1.2,214.1,0.6,29.4,0.0,0.0,0.0,0.0,0.0,71.4,1011.4,1012.9,23.7
202508161843,238,260.8,0.9,290.0,1.0,267.0,1.4,29.8,0.0,0.0,0.0,0.0,0.0,65.2,993.1,1012.4,22.6
202508161843,239,201.3,0.0,221.7,0.0,195.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,71.4,1001.9,1012.0,23.1
202508161843,243,315.4,2.2,315.2,2.7,310.7,0.6,28.9,0.0,0.0,0.0,0.0,0.0,72.5,1012.0,1013.4,23.5
202508161843,244,317.6,1.4,326.5,1.6,323.5,1.4,28.9,0.0,0.0,0.0,0.0,0.0,69.1,984.9,1012.4,22.7
202508161843,245,259.0,1.5,289.0,2.2,276.3,2.2,30.5,0.0,0.0,0.0,0.0,0.0,66.1,1005.2,1012.9,23.5
202508161843,247,351.2,0.6,332.1,0.9,3.4,0.5,30.2,0.0,0.0,0.0,0.0,0.0,72.4,998.0,1012.9,24.7
202508161843,248,0.0,0.0,19.7,0.0,290.5,0.5,26.2,0.0,0.0,0.0,0.0,0.0,78.9,967.8,1013.1,22.3
202508161843,251,258.5,2.2,267.3,2.9,260.6,2.0,29.7,0.0,0.0,0.0,0.0,0.0,62.7,1005.7,1012.3,21.8
202508161843,252,240.8,1.7,227.8,2.1,239.6,1.6,28.8,0.0,0.0,0.0,0.0,0.0,69.5,1008.8,1013.0,22.7
202508161843,253,148.4,0.9,160.3,1.1,153.7,1.1,30.5,0.0,0.0,0.0,0.0,0.0,73.4,1006.6,1012.7,25.2
202508161843,254,293.8,0.5,294.1,0.9,296.7,1.1,30.8,0.0,0.0,0.0,0.0,0.0,64.2,997.9,1012.3,23.3
202508161843,255,75.3,0.7,106.9,1.8,-99.9,-99.9,31.3,-99.2,-99.9,-99.9,-99.9,-99.2,70.0,1006.5,1012.2,25.2
202508161843,257,221.2,2.5,234.4,3.2,220.6,2.9,31.2,0.0,0.0,0.0,0.0,0.0,69.6,1010.5,1011.2,25.0
202508161843,258,258.5,1.8,270.4,2.5,258.9,1.6,30.2,0.0,0.0,0.0,0.0,0.0,77.5,1013.0,1013.2,25.8
202508161843,259,260.7,2.1,260.9,2.8,268.6,2.1,31.0,0.0,0.0,0.0,0.0,0.0,65.6,1011.5,1013.3,23.8
202508161843,260,321.2,0.5,346.9,1.0,334.9,0.9,30.3,0.0,0.0,0.0,0.0,0.0,68.2,1008.1,1013.0,23.8
202508161843,261,205.6,1.1,205.9,1.5,200.6,2.0,29.2,0.0,0.0,0.0,0.0,0.0,75.8,1012.0,1013.9,24.5
202508161843,262,50.0,0.4,131.0,0.7,279.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,71.9,1007.2,1013.0,24.4
202508161843,263,243.7,1.1,217.1,2.8,245.2,1.7,30.5,0.0,0.0,0.0,0.0,0.0,70.3,1010.1,1011.7,24.5
202508161843,264,281.2,1.6,279.2,1.9,291.4,1.5,31.9,0.0,-99.9,-99.9,-99.9,-99.2,65.0,995.0,1011.9,24.5
202508161843,266,299.2,2.5,260.2,3.3,250.4,1.9,30.5,0.0,0.0,0.0,0.0,0.0,70.9,1003.1,1013.0,24.6
202508161843,268,26.1,0.9,25.3,1.3,3.4,1.0,27.9,0.0,0.0,0.0,0.0,0.0,77.2,1011.8,1012.9,23.5
202508161843,269,229.4,1.8,211.8,3.5,241.7,1.6,27.7,0.0,0.0,0.0,0.0,0.0,82.7,1010.5,1013.7,24.5
202508161843,271,346.3,1.4,343.3,1.6,317.2,1.6,26.7,0.0,0.0,0.0,0.0,0.0,74.3,976.3,1012.6,21.8
202508161843,272,258.6,0.4,253.3,0.7,272.4,0.7,28.7,0.0,0.0,0.0,0.0,0.0,67.0,988.5,1012.1,22.0
202508161843,273,304.2,1.5,281.5,2.0,304.9,1.3,27.2,0.0,0.0,0.0,0.0,0.0,80.0,992.5,1012.0,23.5
202508161843,276,284.4,1.9,275.6,2.5,291.4,2.6,31.6,0.0,0.0,0.0,0.0,0.0,58.5,988.1,1011.2,22.5
202508161843,277,294.1,2.2,287.1,2.8,293.0,2.5,31.5,0.0,-99.9,-99.9,-99.9,-99.2,53.4,1007.0,1011.6,20.9
202508161843,278,292.8,1.8,318.0,2.2,299.9,1.4,32.3,0.0,0.0,0.0,0.0,0.0,53.2,1002.0,1011.1,21.6
202508161843,279,278.3,2.2,269.8,2.2,272.8,1.6,31.3,0.0,0.0,0.0,0.0,0.0,62.1,1005.6,1011.1,23.2
202508161843,281,314.0,1.2,315.2,1.6,320.8,1.2,31.0,0.0,0.0,0.0,0.0,0.0,62.0,1001.3,1012.0,22.9
202508161843,283,251.0,0.5,204.4,0.9,272.6,0.9,32.1,0.0,0.0,0.0,0.0,0.0,62.8,1007.3,1011.8,24.1
202508161843,284,265.6,2.3,265.6,2.3,258.1,2.0,29.7,0.0,0.0,0.0,0.0,0.0,69.1,985.6,1011.0,23.4
202508161843,285,215.7,0.2,211.1,0.5,232.1,0.7,30.8,0.0,0.0,0.0,0.0,0.0,66.2,1008.9,1011.9,23.8
202508161843,288,209.6,0.7,181.2,1.1,191.3,0.7,32.9,0.0,0.0,0.0,0.0,0.0,64.5,1009.5,1010.4,25.3
202508161843,289,331.8,1.4,332.1,1.7,328.7,0.9,30.3,0.0,0.0,0.0,0.0,0.0,67.6,997.6,1013.0,23.6
202508161843,294,189.8,2.4,202.6,3.4,185.8,2.2,28.6,0.0,0.0,0.0,0.0,0.0,73.0,1008.3,1013.4,23.3
202508161843,295,250.7,1.2,180.0,2.1,213.5,0.7,29.5,0.0,0.0,0.0,0.0,0.0,69.6,1007.7,1012.9,23.4
202508161843,296,156.7,2.7,164.2,3.3,159.1,2.4,30.4,0.0,0.0,0.0,0.0,0.0,76.5,1011.2,1011.5,25.8
202508161843,300,243.3,3.4,240.8,3.7,243.4,3.6,28.2,0.0,0.0,0.0,0.0,0.0,82.7,1007.8,1012.8,25.0
