CODE,ADDRESS,DATE,LAT,LON,h0,h3,h6,h9,h12,h15,h18,h21,h24,h27,h30,h33,h36,h39,h42,h45,h48,h51,h54,h57,h60,h63,h66,h69,h72,h75
4831037000,경상남도 거제시 연초면,2025090412,34.91145,128.658775,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4831038000,경상남도 거제시 하청면,2025090412,34.9522055555555,128.657577777777,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4831039000,경상남도 거제시 장목면,2025090412,34.9835111111111,128.684575,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4831051000,경상남도 거제시 장승포동,2025090412,34.86425,128.7294,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4831053000,경상남도 거제시 능포동,2025090412,34.8761166666666,128.736911111111,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4831054000,경상남도 거제시 아주동,2025090412,34.8629388888888,128.694363888888,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4831055000,경상남도 거제시 옥포1동,2025090412,34.8878611111111,128.694886111111,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4831056000,경상남도 거제시 옥포2동,2025090412,34.8934777777777,128.690555555555,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4831057000,경상남도 거제시 장평동,2025090412,34.8895579,128.6094674,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4831058000,경상남도 거제시 고현동,2025090412,34.882599,128.623325,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4831059000,경상남도 거제시 상문동,2025090412,34.8680902,128.6379441,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4831060000,경상남도 거제시 수양동,2025090412,34.887941,128.6462865,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,5,0,0,,,,,,
4833000000,경상남도 양산시,2025090412,35.3319277777777,129.039411111111,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,4,0,0,,,,,,
4833025300,경상남도 양산시 물금읍,2025090412,35.3080388888888,128.990644444444,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,4,0,0,,,,,,
4833031000,경상남도 양산시 동면,2025090412,35.3204472222222,129.064141666666,7,4,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,4,0,0,,,,,,
4833032000,경상남도 양산시 원동면,2025090412,35.3616277777777,128.921066666666,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,3,0,0,,,,,,
4833033000,경상남도 양산시 상북면,2025090412,35.4153138888888,129.066666666666,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4833034000,경상남도 양산시 하북면,2025090412,35.4862333333333,129.089222222222,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4833051000,경상남도 양산시 중앙동,2025090412,35.3427361111111,129.043252777777,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,4,0,0,,,,,,
4833051500,경상남도 양산시 양주동,2025090412,35.3364654,129.0322113,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,4,0,0,,,,,,
4833052000,경상남도 양산시 삼성동,2025090412,35.3497583333333,129.042955555555,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,4,0,0,,,,,,
4833053000,경상남도 양산시 강서동,2025090412,35.3420972222222,129.028422222222,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,4,0,0,,,,,,
4833054000,경상남도 양산시 서창동,2025090412,35.4132166666666,129.175422222222,7,4,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,4,0,0,,,,,,
4833055000,경상남도 양산시 소주동,2025090412,35.4165805555555,129.1562,7,4,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,4,0,0,,,,,,
4833056000,경상남도 양산시 평산동,2025090412,35.3802611111111,129.150955555555,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,4,0,0,,,,,,
4833057000,경상남도 양산시 덕계동,2025090412,35.3704222222222,129.152263888888,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,4,0,0,,,,,,
4872000000,경상남도 의령군,2025090412,35.3191194444444,128.263822222222,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4872025000,경상남도 의령군 의령읍,2025090412,35.318,128.262719444444,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4872031000,경상남도 의령군 가례면,2025090412,35.3236472222222,128.247466666666,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4872032000,경상남도 의령군 칠곡면,2025090412,35.3383333333333,128.194777777777,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4872033000,경상남도 의령군 대의면,2025090412,35.3688277777777,128.110455555555,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,2,0,0,,,,,,
4872034000,경상남도 의령군 화정면,2025090412,35.2746444444444,128.213011111111,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4872035000,경상남도 의령군 용덕면,2025090412,35.3450833333333,128.292819444444,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4872036000,경상남도 의령군 정곡면,2025090412,35.3775,128.328552777777,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4872037000,경상남도 의령군 지정면,2025090412,35.379475,128.388266666666,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4872038000,경상남도 의령군 낙서면,2025090412,35.481125,128.379433333333,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4872039000,경상남도 의령군 부림면,2025090412,35.4634166666666,128.326777777777,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4872040000,경상남도 의령군 봉수면,2025090412,35.4692277777777,128.268388888888,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,2,0,0,,,,,,
4872041500,경상남도 의령군 궁류면,2025090412,35.4443055555555,128.251141666666,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,2,0,0,,,,,,
4872042000,경상남도 의령군 유곡면,2025090412,35.4302,128.315841666666,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4873000000,경상남도 함안군,2025090412,35.2694055555555,128.408708333333,9,4,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,2,0,0,,,,,,
4873025000,경상남도 함안군 가야읍,2025090412,35.2691499999999,128.410441666666,9,4,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,2,0,0,,,,,,
4873025300,경상남도 함안군 칠원읍,2025090412,35.3088027777778,128.518563888889,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4873031000,경상남도 함안군 함안면,2025090412,35.2390361111111,128.425922222222,9,4,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,2,0,0,,,,,,
4873032000,경상남도 함안군 군북면,2025090412,35.2586083333333,128.347230555555,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,2,0,0,,,,,,
4873033000,경상남도 함안군 법수면,2025090412,35.3124527777777,128.357597222222,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4873034000,경상남도 함안군 대산면,2025090412,35.3471194444444,128.433708333333,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4873035000,경상남도 함안군 칠서면,2025090412,35.3303611111111,128.500286111111,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4873036000,경상남도 함안군 칠북면,2025090412,35.3435472222222,128.523855555555,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4873038000,경상남도 함안군 산인면,2025090412,35.2762694444444,128.426477777777,9,4,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,2,0,0,,,,,,
4873039000,경상남도 함안군 여항면,2025090412,35.2071194444444,128.436708333333,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4874000000,경상남도 창녕군,2025090412,35.5415361111111,128.494533333333,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874025000,경상남도 창녕군 창녕읍,2025090412,35.5376583333333,128.503355555555,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874025300,경상남도 창녕군 남지읍,2025090412,35.3860416666666,128.479433333333,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874031000,경상남도 창녕군 고암면,2025090412,35.5733555555555,128.513186111111,9,5,0,0,0,0,1,8,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874032000,경상남도 창녕군 성산면,2025090412,35.6257166666666,128.496188888888,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874033000,경상남도 창녕군 대합면,2025090412,35.6105861111111,128.474277777777,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874034000,경상남도 창녕군 이방면,2025090412,35.5740666666666,128.390030555555,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874035000,경상남도 창녕군 유어면,2025090412,35.5050527777777,128.413333333333,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874036000,경상남도 창녕군 대지면,2025090412,35.5525194444444,128.470063888888,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874037000,경상남도 창녕군 계성면,2025090412,35.4657388888888,128.515244444444,9,5,0,0,0,0,1,8,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874038000,경상남도 창녕군 영산면,2025090412,35.4505861111111,128.530152777777,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874039000,경상남도 창녕군 장마면,2025090412,35.4551055555555,128.475144444444,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874040000,경상남도 창녕군 도천면,2025090412,35.4320277777777,128.520252777777,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874041000,경상남도 창녕군 길곡면,2025090412,35.3840194444444,128.571288888888,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4874042000,경상남도 창녕군 부곡면,2025090412,35.4316888888888,128.605130555555,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882000000,경상남도 고성군,2025090412,34.9699,128.324541666666,9,5,0,0,0,0,1,5,5,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882025000,경상남도 고성군 고성읍,2025090412,34.9711,128.326533333333,9,5,0,0,0,0,1,5,5,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882031000,경상남도 고성군 삼산면,2025090412,34.9336111111111,128.276052777777,9,5,0,0,0,0,1,5,5,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882032000,경상남도 고성군 하일면,2025090412,34.9403166666666,128.194641666666,9,5,0,0,0,0,1,5,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882033000,경상남도 고성군 하이면,2025090412,34.9255861111111,128.125077777777,9,5,0,0,0,0,1,5,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882034000,경상남도 고성군 상리면,2025090412,34.9966555555555,128.188566666666,9,5,0,0,0,0,1,5,6,3,0,0,0,0,1,6,7,4,0,0,,,,,,
4882035000,경상남도 고성군 대가면,2025090412,35.0142555555555,128.300555555555,9,5,0,0,0,0,1,5,5,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882036000,경상남도 고성군 영현면,2025090412,35.0510166666666,128.207677777777,9,5,0,0,0,0,1,5,5,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4882037000,경상남도 고성군 영오면,2025090412,35.1047888888888,128.239852777777,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4882038000,경상남도 고성군 개천면,2025090412,35.0956083333333,128.261077777777,9,5,0,0,0,0,1,5,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882039000,경상남도 고성군 구만면,2025090412,35.0847527777777,128.337097222222,9,5,0,0,0,0,1,5,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882040000,경상남도 고성군 회화면,2025090412,35.0570972222222,128.375522222222,9,5,0,0,0,0,1,5,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882041000,경상남도 고성군 마암면,2025090412,35.0520833333333,128.338911111111,9,5,0,0,0,0,1,5,6,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882042000,경상남도 고성군 동해면,2025090412,35.0383472222222,128.423199999999,7,5,0,0,0,0,1,4,5,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4882043000,경상남도 고성군 거류면,2025090412,34.9886638888888,128.406466666666,7,5,0,0,0,0,1,5,5,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4884000000,경상남도 남해군,2025090412,34.8345583333333,127.894466666666,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4884025000,경상남도 남해군 남해읍,2025090412,34.8354166666666,127.895955555555,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4884031000,경상남도 남해군 이동면,2025090412,34.7963111111111,127.9569,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4884032000,경상남도 남해군 상주면,2025090412,34.7205694444444,127.9878,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,8,7,4,0,0,,,,,,
4884033000,경상남도 남해군 삼동면,2025090412,34.8278944444444,128.003144444444,9,5,0,0,0,0,1,5,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4884034000,경상남도 남해군 미조면,2025090412,34.7089888888888,128.049066666666,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,8,9,4,0,0,,,,,,
4884035000,경상남도 남해군 남면,2025090412,34.7682999999999,127.888930555555,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4884036000,경상남도 남해군 서면,2025090412,34.80695,127.840463888888,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4884037000,경상남도 남해군 고현면,2025090412,34.892575,127.876466666666,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4884038000,경상남도 남해군 설천면,2025090412,34.9217805555555,127.916175,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4884039000,경상남도 남해군 창선면,2025090412,34.8547111111111,128.014319444444,9,5,0,0,0,0,1,5,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4885000000,경상남도 하동군,2025090412,35.0642027777777,127.753430555555,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4885025000,경상남도 하동군 하동읍,2025090412,35.0690194444444,127.747419444444,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4885031000,경상남도 하동군 화개면,2025090412,35.1853083333333,127.627577777777,9,5,0,0,0,0,1,6,5,1,0,0,0,0,1,6,5,1,0,0,,,,,,
4885032000,경상남도 하동군 악양면,2025090412,35.1592944444444,127.711086111111,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,5,1,0,0,,,,,,
4885033000,경상남도 하동군 적량면,2025090412,35.0800777777777,127.779066666666,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,5,1,0,0,,,,,,
4885034000,경상남도 하동군 횡천면,2025090412,35.1066805555555,127.816111111111,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,5,1,0,0,,,,,,
4885035000,경상남도 하동군 고전면,2025090412,35.0190805555555,127.819444444444,8,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,5,1,0,0,,,,,,
4885036000,경상남도 하동군 금남면,2025090412,34.9474138888888,127.861133333333,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4885037000,경상남도 하동군 진교면,2025090412,35.0274,127.903111111111,8,4,0,0,0,0,1,6,6,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4885038000,경상남도 하동군 양보면,2025090412,35.0442416666666,127.847908333333,9,5,0,0,0,0,1,6,6,4,0,0,0,0,1,6,5,1,0,0,,,,,,
4885039000,경상남도 하동군 북천면,2025090412,35.111575,127.894988888888,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4885040000,경상남도 하동군 청암면,2025090412,35.1529777777777,127.802163888888,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,5,1,0,0,,,,,,
4885041000,경상남도 하동군 옥종면,2025090412,35.1798833333333,127.881697222222,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4885042000,경상남도 하동군 금성면,2025090412,34.9606944444444,127.792374999999,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,4,0,0,,,,,,
4886000000,경상남도 산청군,2025090412,35.4124916666666,127.875619444444,9,5,0,0,0,0,1,6,7,2,0,0,0,0,1,4,7,1,0,0,,,,,,
4886025000,경상남도 산청군 산청읍,2025090412,35.4103472222222,127.879622222222,9,5,0,0,0,0,1,6,7,2,0,0,0,0,1,4,7,1,0,0,,,,,,
4886031000,경상남도 산청군 차황면,2025090412,35.4606527777777,127.929988888888,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4886032000,경상남도 산청군 오부면,2025090412,35.4556777777777,127.864133333333,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,1,0,0,,,,,,
4886033000,경상남도 산청군 생초면,2025090412,35.4901083333333,127.835063888888,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,2,0,0,,,,,,
4886034000,경상남도 산청군 금서면,2025090412,35.414125,127.865333333333,9,5,0,0,0,0,1,6,7,2,0,0,0,0,1,4,7,1,0,0,,,,,,
4886035000,경상남도 산청군 삼장면,2025090412,35.2951972222222,127.833930555555,9,5,0,0,0,0,1,6,7,2,0,0,0,0,1,6,7,1,0,0,,,,,,
4886036000,경상남도 산청군 시천면,2025090412,35.275275,127.842841666666,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,2,0,0,,,,,,
4886037000,경상남도 산청군 단성면,2025090412,35.295825,127.959811111111,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4886038000,경상남도 산청군 신안면,2025090412,35.300925,127.975252777777,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4886039000,경상남도 산청군 생비량면,2025090412,35.3419916666666,128.047263888888,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4886040000,경상남도 산청군 신등면,2025090412,35.3796805555555,128.008977777777,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4887000000,경상남도 함양군,2025090412,35.5174694444444,127.727419444444,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,4,0,0,,,,,,
4887025000,경상남도 함양군 함양읍,2025090412,35.5166194444444,127.728797222222,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,4,0,0,,,,,,
4887031000,경상남도 함양군 마천면,2025090412,35.3938944444444,127.665197222222,9,5,0,0,0,0,1,6,6,1,0,0,0,0,1,6,7,3,0,0,,,,,,
4887032000,경상남도 함양군 휴천면,2025090412,35.4776444444444,127.752375,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,4,0,0,,,,,,
4887033000,경상남도 함양군 유림면,2025090412,35.4631722222222,127.7945,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,2,0,0,,,,,,
4887034000,경상남도 함양군 수동면,2025090412,35.5191333333333,127.789908333333,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,2,0,0,,,,,,
4887035000,경상남도 함양군 지곡면,2025090412,35.5631722222222,127.776388888888,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,4,0,0,,,,,,
4887036000,경상남도 함양군 안의면,2025090412,35.6256333333333,127.813444444444,7,4,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,3,0,0,,,,,,
4887037000,경상남도 함양군 서하면,2025090412,35.6446194444444,127.697555555555,9,3,0,0,0,0,1,6,7,4,0,0,0,0,1,4,7,3,0,0,,,,,,
4887038000,경상남도 함양군 서상면,2025090412,35.6803694444444,127.688055555555,9,4,0,0,0,0,1,6,7,1,0,0,0,0,1,4,7,3,0,0,,,,,,
4887039000,경상남도 함양군 백전면,2025090412,35.5486472222222,127.637786111111,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,3,0,0,,,,,,
4887040000,경상남도 함양군 병곡면,2025090412,35.5254388888888,127.684288888888,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4888000000,경상남도 거창군,2025090412,35.683625,127.911655555555,7,4,0,0,0,0,1,6,7,4,0,0,0,0,1,4,6,3,0,0,,,,,,
4888025000,경상남도 거창군 거창읍,2025090412,35.6849444444444,127.906019444444,7,4,0,0,0,0,1,6,7,4,0,0,0,0,1,4,6,3,0,0,,,,,,
4888031000,경상남도 거창군 주상면,2025090412,35.7466416666666,127.915277777777,7,4,0,0,0,0,1,6,7,4,0,0,0,0,1,4,6,3,0,0,,,,,,
4888032000,경상남도 거창군 웅양면,2025090412,35.8023666666666,127.919955555555,9,5,0,0,0,0,1,6,7,2,0,0,0,0,1,4,7,2,0,0,,,,,,
4888033000,경상남도 거창군 고제면,2025090412,35.8118194444444,127.873586111111,9,5,0,0,0,0,1,6,7,1,0,0,0,0,1,4,7,2,0,0,,,,,,
4888034000,경상남도 거창군 북상면,2025090412,35.7743944444444,127.821388888888,9,5,0,0,0,0,1,6,7,1,0,0,0,0,1,4,7,1,0,0,,,,,,
4888035000,경상남도 거창군 위천면,2025090412,35.7465583333333,127.835308333333,7,5,0,0,0,0,1,6,7,1,0,0,0,0,1,4,7,3,0,0,,,,,,
4888036000,경상남도 거창군 마리면,2025090412,35.6981777777777,127.856797222222,7,4,0,0,0,0,1,6,7,2,0,0,0,0,1,4,7,3,0,0,,,,,,
4888037000,경상남도 거창군 남상면,2025090412,35.6401666666666,127.912188888888,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,6,3,0,0,,,,,,
4888038000,경상남도 거창군 남하면,2025090412,35.6646833333333,127.945788888888,7,4,0,0,0,0,1,6,7,4,0,0,0,0,1,4,6,3,0,0,,,,,,
4888039000,경상남도 거창군 신원면,2025090412,35.5647055555555,127.9273,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,3,0,0,,,,,,
4888040000,경상남도 거창군 가조면,2025090412,35.7079694444444,128.0169,9,4,0,0,0,0,1,6,7,4,0,0,0,0,1,4,6,2,0,0,,,,,,
4888041000,경상남도 거창군 가북면,2025090412,35.759775,127.995463888888,9,4,0,0,0,0,1,6,7,2,0,0,0,0,1,4,6,2,0,0,,,,,,
4889000000,경상남도 합천군,2025090412,35.5636166666666,128.167930555555,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,5,1,0,0,,,,,,
4889025000,경상남도 합천군 합천읍,2025090412,35.5628833333333,128.160152777777,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,5,1,0,0,,,,,,
4889031000,경상남도 합천군 봉산면,2025090412,35.6230166666666,128.044052777777,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,6,2,0,0,,,,,,
4889032000,경상남도 합천군 묘산면,2025090412,35.6554305555555,128.115555555555,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,6,3,0,0,,,,,,
4889033000,경상남도 합천군 가야면,2025090412,35.7597,128.141641666666,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,6,4,0,0,,,,,,
4889034000,경상남도 합천군 야로면,2025090412,35.7021833333333,128.169908333333,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,6,1,0,0,,,,,,
4889035000,경상남도 합천군 율곡면,2025090412,35.5693277777777,128.220197222222,6,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,5,1,0,0,,,,,,
4889036000,경상남도 합천군 초계면,2025090412,35.5569277777777,128.267530555555,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4889037000,경상남도 합천군 쌍책면,2025090412,35.5728305555555,128.284352777777,7,4,0,0,0,0,1,6,7,4,0,0,0,0,1,6,5,4,0,0,,,,,,
4889038000,경상남도 합천군 덕곡면,2025090412,35.6119833333333,128.361466666666,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,5,4,0,0,,,,,,
4889039000,경상남도 합천군 청덕면,2025090412,35.5563249999999,128.323977777777,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4889040000,경상남도 합천군 적중면,2025090412,35.5445444444444,128.280863888888,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,4,0,0,,,,,,
4889041000,경상남도 합천군 대양면,2025090412,35.5135722222222,128.176708333333,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4889042000,경상남도 합천군 쌍백면,2025090412,35.4385555555555,128.147644444444,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,2,0,0,,,,,,
4889043000,경상남도 합천군 삼가면,2025090412,35.4113277777777,128.123952777777,9,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,2,0,0,,,,,,
4889044000,경상남도 합천군 가회면,2025090412,35.4321277777777,128.035841666666,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,7,1,0,0,,,,,,
4889045000,경상남도 합천군 대병면,2025090412,35.5182333333333,128.016755555555,8,5,0,0,0,0,1,6,7,4,0,0,0,0,1,4,5,1,0,0,,,,,,
4889046000,경상남도 합천군 용주면,2025090412,35.5376694444444,128.115597222222,7,5,0,0,0,0,1,6,7,4,0,0,0,0,1,6,5,1,0,0,,,,,,
5000000000,제주특별자치도,2025090412,33.4856944444444,126.500333333333,9,5,0,0,0,0,1,7,7,1,0,0,0,0,1,5,6,5,0,0,,,,,,
5011000000,제주특별자치도 제주시,2025090412,33.4963111111111,126.533208333333,9,5,0,0,0,0,1,8,7,1,0,0,0,0,1,5,6,1,0,0,,,,,,
5011025000,제주특별자치도 제주시 한림읍,2025090412,33.4071444444444,126.269086111111,9,5,0,0,0,0,1,8,9,1,0,0,0,0,1,5,8,5,0,0,,,,,,
5011025300,제주특별자치도 제주시 애월읍,2025090412,33.4587388888888,126.331466666666,9,5,0,0,0,0,1,8,9,5,0,0,0,0,1,5,8,5,0,0,,,,,,
5011025600,제주특별자치도 제주시 구좌읍,2025090412,33.5193361111111,126.854075,9,4,0,0,0,0,1,8,7,5,0,0,0,0,1,6,8,3,0,0,,,,,,
